STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,OWNERSHIP_TYPE,Hospital type,HEALTH_FUNCTION,Healthcare function,CARE_TYPE,Care type,MEDICAL_TECH,Medical technology,HEALTH_CARE_PROVIDER,Healthcare provider,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,10.13,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,9.99,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,9.99,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,10.05,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,11.21,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ITA,Italy,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,10.25,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ITA,Italy,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,11.58,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ITA,Italy,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,8.07,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ITA,Italy,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,11.56,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ITA,Italy,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,8.53,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ITA,Italy,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,8.55,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ITA,Italy,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,8.4,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ITA,Italy,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,8.2,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,LVA,Latvia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,194,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,LVA,Latvia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,426,,,,B,Time series break,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,LVA,Latvia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,185,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,LVA,Latvia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,189,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,LVA,Latvia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,242,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,LVA,Latvia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,212,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,LVA,Latvia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,190,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,LVA,Latvia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,451,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,KOR,Korea,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,63,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,KOR,Korea,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,60,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,KOR,Korea,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,58.7,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,KOR,Korea,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,64.5,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HUN,Hungary,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,59.89,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HUN,Hungary,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,61.05,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HUN,Hungary,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,54.31,,,,B,Time series break,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,GRC,Greece,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,20.63,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,GRC,Greece,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,19.98,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,GRC,Greece,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,17.53,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUT,Austria,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,1938,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUT,Austria,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,1922,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUT,Austria,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,1917,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUT,Austria,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1912,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUT,Austria,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,1878,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUT,Austria,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,1998,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUT,Austria,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,1973,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUT,Austria,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,2002,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,GRC,Greece,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,20.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CRI,Costa Rica,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,2.91,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CRI,Costa Rica,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,2.98,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CRI,Costa Rica,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,6.22,,,,B,Time series break,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CRI,Costa Rica,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,5.28,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CRI,Costa Rica,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,7.84,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,JPN,Japan,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,12.81,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,JPN,Japan,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,14.7,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,JPN,Japan,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,14.4,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,JPN,Japan,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,13.93,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,JPN,Japan,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,13.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,JPN,Japan,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,13.44,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,JPN,Japan,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,13.29,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,JPN,Japan,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,13.12,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CHE,Switzerland,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,809,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CHE,Switzerland,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,857.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CHE,Switzerland,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,901.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CHE,Switzerland,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,847.1,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CHE,Switzerland,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,841,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CHE,Switzerland,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,837.3,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CHE,Switzerland,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,839.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CHE,Switzerland,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,BD,Beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,833.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,NZL,New Zealand,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,3.64,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,NZL,New Zealand,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,3.4,,,,D,Definition differs,,,,,,,,
