STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,OWNERSHIP_TYPE,Hospital type,HEALTH_FUNCTION,Healthcare function,CARE_TYPE,Care type,MEDICAL_TECH,Medical technology,HEALTH_CARE_PROVIDER,Healthcare provider,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,NLD,Netherlands,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2015,,3.78,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,NLD,Netherlands,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2016,,3.64,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,NLD,Netherlands,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2017,,4.26,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,AUS,Australia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2015,,2.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,AUS,Australia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2016,,3.06,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,AUS,Australia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2017,,3.29,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,AUS,Australia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2018,,3.85,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,AUS,Australia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2019,,3.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,AUS,Australia,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2020,,3.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,TUR,Türkiye,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2015,,2.58,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,TUR,Türkiye,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2016,,2.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,TUR,Türkiye,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2017,,2.83,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,TUR,Türkiye,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2018,,2.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,TUR,Türkiye,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2019,,2.85,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,TUR,Türkiye,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2020,,2.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,TUR,Türkiye,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2021,,2.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,TUR,Türkiye,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2022,,3.04,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,CAN,Canada,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2017,,15.38,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,CAN,Canada,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2019,,14.6,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,CAN,Canada,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2022,,14.23,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,CAN,Canada,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2015,,15.07,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ESP,Spain,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2015,,6.55,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ESP,Spain,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2016,,6.54,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ESP,Spain,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2017,,6.38,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ESP,Spain,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2018,,6.61,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ESP,Spain,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2019,,6.67,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ESP,Spain,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2020,,6.76,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ESP,Spain,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2021,,7.04,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,ESP,Spain,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,GAMMA,Gamma cameras,_T,Total,2022,,6.74,,,,P,Provisional value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BGR,Bulgaria,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2016,,30.44,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BGR,Bulgaria,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2017,,30.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BEL,Belgium,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2016,,23.99,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BEL,Belgium,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2017,,23.88,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BEL,Belgium,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2018,,23.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BGR,Bulgaria,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2021,,32.13,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BGR,Bulgaria,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2022,,33.12,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BGR,Bulgaria,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2015,,29.67,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BEL,Belgium,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2017,,36.66,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BEL,Belgium,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2018,,36.13,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BEL,Belgium,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2019,,34.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,FIN,Finland,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2018,,2.72,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,FIN,Finland,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2019,,3.26,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,FIN,Finland,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2020,,2.89,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,FIN,Finland,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2021,,3.61,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,FIN,Finland,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2022,,3.6,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,FIN,Finland,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2015,,2.55,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,FIN,Finland,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2016,,2.55,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,FIN,Finland,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PET_SCAN,Positron emission tomography (PET) scanners,_T,Total,2017,,2.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BEL,Belgium,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2020,,36.5,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BEL,Belgium,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2015,,36.13,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,BEL,Belgium,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2016,,36.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,LTU,Lithuania,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2016,,14.64,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,LTU,Lithuania,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2017,,15.91,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,LTU,Lithuania,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2018,,15.7,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,LTU,Lithuania,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2019,,15.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,LTU,Lithuania,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2020,,18.25,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,LTU,Lithuania,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2021,,17.81,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,LTU,Lithuania,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2022,,17.3,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,LTU,Lithuania,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2023,,19.5,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,LTU,Lithuania,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,MAMM,Mammographs,_T,Total,2015,,14.11,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HUN,Hungary,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2015,,4.57,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HUN,Hungary,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2016,,4.69,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,HUN,Hungary,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RT,Radiation therapy equipment,_T,Total,2017,,4.7,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,KOR,Korea,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2015,,37.03,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,KOR,Korea,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2016,,37.82,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,KOR,Korea,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2017,,38.24,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,KOR,Korea,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2018,,38.6,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,KOR,Korea,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2019,,39.58,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_MED_TECH(1.0),Medical technology availability,I,KOR,Korea,MTU,Medical technology availability,10P6HB,Per 1 000 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,CT_SCAN,Computed tomography (CT) scanners,_T,Total,2020,,40.59,,,,,,,,,,,,,
